chrm	peak_start	peak_end	TF	peak_enrichment	prom_start	prom_end	promoter	prom_strand	distance	simple_name	class	gene
ZM4	741822	741823	ZMO1787	14.6739	741809	741810	TSS_1716	-	-13	ZMO1787 (0.93)	Predicted DBD	ZMO0739
ZM4	742579	742580	ZMO1787	1314.11	742521	742522	TSS_1729	+	58	ZMO1787 (0.93)	Predicted DBD	ZMO0743
ZM4	751876	751877	ZMO1787	106.592	751890	751891	TSS_1757	+	-14	ZMO1787 (0.93)	Predicted DBD	ZMO0753
ZM4	759056	759057	ZMO1787	16.3858	759207	759208	TSS_1765	+	-151	ZMO1787 (0.93)	Predicted DBD	ZMO0765
ZM4	760646	760647	ZMO1787	902.576	760763	760764	TSS_1772	+	-117	ZMO1787 (0.93)	Predicted DBD	ZMO0766
ZM4	761150	761151	ZMO1787	9.9565	761326	761327	TSS_1773	+	-176	ZMO1787 (0.93)	Predicted DBD	ZMO0766
ZM4	761325	761326	ZMO1787	98.17	761326	761327	TSS_1773	+	-1	ZMO1787 (0.93)	Predicted DBD	ZMO0766
ZM4	773288	773289	ZMO1787	137.392	773264	773265	TSS_1789	+	24	ZMO1787 (0.93)	Predicted DBD	ZMO0778
ZM4	779255	779256	ZMO1787	208.939	779323	779324	TSS_1792	+	-68	ZMO1787 (0.93)	Predicted DBD	ZMO0781
ZM4	800786	800787	ZMO1787	648.018	800835	800836	TSS_1810	-	49	ZMO1787 (0.93)	Predicted DBD	ZMO0797
ZM4	817249	817250	ZMO1787	39.4693	817283	817284	TSS_1822	+	-34	ZMO1787 (0.93)	Predicted DBD	ZMO0813
ZM4	819813	819814	ZMO1787	84.7722	819811	819812	TSS_1827	-	-2	ZMO1787 (0.93)	Predicted DBD	ZMO0815
ZM4	820505	820506	ZMO1787	6.67351	820663	820664	TSS_1857	+	-158	ZMO1787 (0.93)	Predicted DBD	ZMO0819
ZM4	820584	820585	ZMO1787	11.3273	820663	820664	TSS_1857	+	-79	ZMO1787 (0.93)	Predicted DBD	ZMO0819
ZM4	826883	826884	ZMO1787	572.124	826778	826779	TSS_1868	+	105	ZMO1787 (0.93)	Predicted DBD	ZMO0823
ZM4	851912	851913	ZMO1787	265.004	851821	851822	TSS_1907	+	91	ZMO1787 (0.93)	Predicted DBD	ZMO0844
ZM4	871196	871197	ZMO1787	51.2509	871328	871329	TSS_1939	+	-132	ZMO1787 (0.93)	Predicted DBD	Zms16
ZM4	875030	875031	ZMO1787	602.292	875070	875071	TSS_1952	+	-40	ZMO1787 (0.93)	Predicted DBD	ZMO0865
ZM4	888392	888393	ZMO1787	124.087	888415	888416	TSS_1973	+	-23	ZMO1787 (0.93)	Predicted DBD	ZMO0876
ZM4	888618	888619	ZMO1787	78.0443	888569	888570	TSS_1980	+	49	ZMO1787 (0.93)	Predicted DBD	ZMO0876
ZM4	895905	895906	ZMO1787	6.77201	895795	895796	TSS_2000	+	110	ZMO1787 (0.93)	Predicted DBD	ZMO0885
ZM4	896799	896800	ZMO1787	4.54982	896865	896866	TSS_2001	-	66	ZMO1787 (0.93)	Predicted DBD	ZMO0886
ZM4	900995	900996	ZMO1787	96.8946	901168	901169	TSS_2006	-	173	ZMO1787 (0.93)	Predicted DBD	ZMO0890
ZM4	909589	909590	ZMO1787	17.0624	909738	909739	TSS_2023	+	-149	ZMO1787 (0.93)	Predicted DBD	ZMO0900
ZM4	909763	909764	ZMO1787	131.739	909738	909739	TSS_2023	+	25	ZMO1787 (0.93)	Predicted DBD	ZMO0900
ZM4	927056	927057	ZMO1787	217.876	927121	927122	TSS_2054	-	65	ZMO1787 (0.93)	Predicted DBD	ZMO0910
ZM4	932187	932188	ZMO1787	50.7386	932007	932008	TSS_2061	+	180	ZMO1787 (0.93)	Predicted DBD	ZMO0915
ZM4	934614	934615	ZMO1787	119.975	934591	934592	TSS_2071	+	23	ZMO1787 (0.93)	Predicted DBD	ZMO0916
ZM4	934696	934697	ZMO1787	191.423	934591	934592	TSS_2071	+	105	ZMO1787 (0.93)	Predicted DBD	ZMO0916
ZM4	936612	936613	ZMO1787	721.522	936642	936643	TSS_2077	+	-30	ZMO1787 (0.93)	Predicted DBD	ZMO0918
ZM4	937246	937247	ZMO1787	470.482	937179	937180	TSS_2081	+	67	ZMO1787 (0.93)	Predicted DBD	ZMO0918
ZM4	938808	938809	ZMO1787	122.295	938778	938779	TSS_2085	+	30	ZMO1787 (0.93)	Predicted DBD	ZMO0919
ZM4	948839	948840	ZMO1787	63.1202	948693	948694	TSS_2101	+	146	ZMO1787 (0.93)	Predicted DBD	ZMO0926
ZM4	951154	951155	ZMO1787	262.413	951136	951137	TSS_2105	-	-18	ZMO1787 (0.93)	Predicted DBD	ZMO0927
ZM4	953995	953996	ZMO1787	18.6284	954142	954143	TSS_2106	-	147	ZMO1787 (0.93)	Predicted DBD	ZMO0934
ZM4	954188	954189	ZMO1787	1022.6	954142	954143	TSS_2106	-	-46	ZMO1787 (0.93)	Predicted DBD	ZMO0934
ZM4	966962	966963	ZMO1787	1011.26	966858	966859	TSS_2138	+	104	ZMO1787 (0.93)	Predicted DBD	ZMO0947
ZM4	972229	972230	ZMO1787	900.196	972262	972263	TSS_2153	-	33	ZMO1787 (0.93)	Predicted DBD	ZMO0952
ZM4	972389	972390	ZMO1787	149.647	972262	972263	TSS_2153	-	-127	ZMO1787 (0.93)	Predicted DBD	ZMO0952
ZM4	974120	974121	ZMO1787	41.8329	974237	974238	TSS_2155	+	-117	ZMO1787 (0.93)	Predicted DBD	ZMO0956
ZM4	979978	979979	ZMO1787	7.85457	980120	980121	TSS_2162	+	-142	ZMO1787 (0.93)	Predicted DBD	ZMO0964
ZM4	980147	980148	ZMO1787	27.1933	980120	980121	TSS_2162	+	27	ZMO1787 (0.93)	Predicted DBD	ZMO0964
ZM4	990217	990218	ZMO1787	492.882	990372	990373	TSS_2183	+	-155	ZMO1787 (0.93)	Predicted DBD	ZMO0973
ZM4	996674	996675	ZMO1787	859.204	996722	996723	TSS_2196	+	-48	ZMO1787 (0.93)	Predicted DBD	ZMO0979
ZM4	1021369	1021370	ZMO1787	121.042	1021374	1021375	TSS_2260	+	-5	ZMO1787 (0.93)	Predicted DBD	ZMO1002
ZM4	1021511	1021512	ZMO1787	118.017	1021550	1021551	TSS_2261	+	-39	ZMO1787 (0.93)	Predicted DBD	ZMO1002
ZM4	1027776	1027777	ZMO1787	195.348	1027928	1027929	TSS_2272	+	-152	ZMO1787 (0.93)	Predicted DBD	ZMO1008
ZM4	1034577	1034578	ZMO1787	615.269	1034596	1034597	TSS_2293	-	19	ZMO1787 (0.93)	Predicted DBD	ZMO1015
ZM4	1037032	1037033	ZMO1787	157.548	1036987	1036988	TSS_2296	-	-45	ZMO1787 (0.93)	Predicted DBD	ZMO1018
ZM4	1042476	1042477	ZMO1787	192.978	1042612	1042613	TSS_2312	+	-136	ZMO1787 (0.93)	Predicted DBD	ZMO1025
ZM4	1042625	1042626	ZMO1787	155.525	1042612	1042613	TSS_2312	+	13	ZMO1787 (0.93)	Predicted DBD	ZMO1025
ZM4	1063820	1063821	ZMO1787	82.6231	1063726	1063727	TSS_2368	+	94	ZMO1787 (0.93)	Predicted DBD	ZMO1047
ZM4	1064656	1064657	ZMO1787	4.88736	1064741	1064742	TSS_2369	+	-85	ZMO1787 (0.93)	Predicted DBD	ZMO1048
ZM4	1064838	1064839	ZMO1787	505.213	1064743	1064744	TSS_2370	+	95	ZMO1787 (0.93)	Predicted DBD	ZMO1048
ZM4	1071667	1071668	ZMO1787	129.638	1071475	1071476	TSS_2379	+	192	ZMO1787 (0.93)	Predicted DBD	ZMO1055
ZM4	1075428	1075429	ZMO1787	198.521	1075241	1075242	TSS_2383	+	187	ZMO1787 (0.93)	Predicted DBD	ZMO1059
ZM4	1076605	1076606	ZMO1787	5.96036	1076612	1076613	TSS_2386	-	7	ZMO1787 (0.93)	Predicted DBD	ZMO1060
ZM4	1076793	1076794	ZMO1787	302.918	1076724	1076725	TSS_2389	-	-69	ZMO1787 (0.93)	Predicted DBD	ZMO1060
ZM4	1077948	1077949	ZMO1787	12.1657	1078025	1078026	TSS_2390	+	-77	ZMO1787 (0.93)	Predicted DBD	ZMO1062
ZM4	1078479	1078480	ZMO1787	468.459	1078511	1078512	TSS_2392	+	-32	ZMO1787 (0.93)	Predicted DBD	ZMO1063
ZM4	1098803	1098804	ZMO1787	19.8743	1098806	1098807	TSS_2440	+	-3	ZMO1787 (0.93)	Predicted DBD	ZMO1086
ZM4	1107673	1107674	ZMO1787	176.388	1107819	1107820	TSS_2449	+	-146	ZMO1787 (0.93)	Predicted DBD	ZMO1095
ZM4	1130661	1130662	ZMO1787	70.2688	1130795	1130796	TSS_2501	+	-134	ZMO1787 (0.93)	Predicted DBD	ZMO1114
ZM4	1132918	1132919	ZMO1787	66.8642	1132918	1132919	TSS_2507	+	0	ZMO1787 (0.93)	Predicted DBD	ZMO1116
ZM4	1139010	1139011	ZMO1787	119.267	1139181	1139182	TSS_2512	+	-171	ZMO1787 (0.93)	Predicted DBD	ZMO1118
ZM4	1145471	1145472	ZMO1787	35.3415	1145468	1145469	TSS_2521	-	-3	ZMO1787 (0.93)	Predicted DBD	ZMO1125
ZM4	1146815	1146816	ZMO1787	5.96036	1146950	1146951	TSS_2523	-	135	ZMO1787 (0.93)	Predicted DBD	ZMO1127
ZM4	1146921	1146922	ZMO1787	33.1657	1146950	1146951	TSS_2523	-	29	ZMO1787 (0.93)	Predicted DBD	ZMO1127
ZM4	1148411	1148412	ZMO1787	146.009	1148449	1148450	TSS_2528	+	-38	ZMO1787 (0.93)	Predicted DBD	ZMO1130
ZM4	1154060	1154061	ZMO1787	188.264	1154148	1154149	TSS_2538	-	88	ZMO1787 (0.93)	Predicted DBD	ZMO1135
ZM4	1157056	1157057	ZMO1787	44.7339	1157047	1157048	TSS_2546	-	-9	ZMO1787 (0.93)	Predicted DBD	ZMO1137
ZM4	1157323	1157324	ZMO1787	71.9925	1157143	1157144	TSS_2549	-	-180	ZMO1787 (0.93)	Predicted DBD	ZMO1137
ZM4	1157672	1157673	ZMO1787	104.629	1157705	1157706	TSS_2552	+	-33	ZMO1787 (0.93)	Predicted DBD	ZMO1139
ZM4	1157879	1157880	ZMO1787	59.4124	1157784	1157785	TSS_2554	+	95	ZMO1787 (0.93)	Predicted DBD	ZMO1139
ZM4	1159708	1159709	ZMO1787	761.277	1159881	1159882	TSS_2563	+	-173	ZMO1787 (0.93)	Predicted DBD	ZMO1140
ZM4	1163317	1163318	ZMO1787	61.6858	1163348	1163349	TSS_2573	-	31	ZMO1787 (0.93)	Predicted DBD	ZMO1142
ZM4	1164532	1164533	ZMO1787	445.651	1164717	1164718	TSS_2575	-	185	ZMO1787 (0.93)	Predicted DBD	ZMO1144
ZM4	1166352	1166353	ZMO1787	250.418	1166349	1166350	TSS_2581	-	-3	ZMO1787 (0.93)	Predicted DBD	ZMO1147
ZM4	1170903	1170904	ZMO1787	1280.76	1170971	1170972	TSS_2591	-	68	ZMO1787 (0.93)	Predicted DBD	ZMO1149
ZM4	1174720	1174721	ZMO1787	263.842	1174845	1174846	TSS_2597	-	125	ZMO1787 (0.93)	Predicted DBD	ZMO1154
ZM4	1175802	1175803	ZMO1787	331.11	1175720	1175721	TSS_2602	-	-82	ZMO1787 (0.93)	Predicted DBD	ZMO1155
ZM4	1176311	1176312	ZMO1787	516.587	1176433	1176434	TSS_2606	-	122	ZMO1787 (0.93)	Predicted DBD	ZMO1156
ZM4	1176819	1176820	ZMO1787	251.268	1176958	1176959	TSS_2619	+	-139	ZMO1787 (0.93)	Predicted DBD	ZMO1158
ZM4	1179331	1179332	ZMO1787	420.817	1179384	1179385	TSS_2621	-	53	ZMO1787 (0.93)	Predicted DBD	ZMO1160
ZM4	1181157	1181158	ZMO1787	157.343	1181051	1181052	TSS_2630	+	106	ZMO1787 (0.93)	Predicted DBD	ZMO1163
ZM4	1181492	1181493	ZMO1787	469.736	1181555	1181556	TSS_2631	+	-63	ZMO1787 (0.93)	Predicted DBD	ZMO1164
ZM4	1187841	1187842	ZMO1787	77.2466	1187720	1187721	TSS_2640	+	121	ZMO1787 (0.93)	Predicted DBD	ZMO1170
ZM4	1189003	1189004	ZMO1787	88.7361	1189129	1189130	TSS_2641	+	-126	ZMO1787 (0.93)	Predicted DBD	ZMO1172
ZM4	1189443	1189444	ZMO1787	115.907	1189253	1189254	TSS_2643	-	-190	ZMO1787 (0.93)	Predicted DBD	ZMO1171
ZM4	1197370	1197371	ZMO1787	110.397	1197238	1197239	TSS_2654	-	-132	ZMO1787 (0.93)	Predicted DBD	ZMO1174
ZM4	1198890	1198891	ZMO1787	35.3415	1198920	1198921	TSS_2655	-	30	ZMO1787 (0.93)	Predicted DBD	ZMO1176
ZM4	1203590	1203591	ZMO1787	61.5029	1203670	1203671	TSS_2667	-	80	ZMO1787 (0.93)	Predicted DBD	ZMO1181
ZM4	1208039	1208040	ZMO1787	34.8214	1208025	1208026	TSS_2675	+	14	ZMO1787 (0.93)	Predicted DBD	ZMO1185
ZM4	1209001	1209002	ZMO1787	856.707	1208971	1208972	TSS_2679	+	30	ZMO1787 (0.93)	Predicted DBD	ZMO1186
ZM4	1212201	1212202	ZMO1787	57.5811	1212228	1212229	TSS_2686	+	-27	ZMO1787 (0.93)	Predicted DBD	ZMO1189
ZM4	1232269	1232270	ZMO1787	28.915	1232253	1232254	TSS_2708	+	16	ZMO1787 (0.93)	Predicted DBD	ZMO1207
ZM4	1239790	1239791	ZMO1787	246.174	1239730	1239731	TSS_2740	-	-60	ZMO1787 (0.93)	Predicted DBD	ZMO1212
ZM4	1240016	1240017	ZMO1787	236.072	1239864	1239865	TSS_2742	+	152	ZMO1787 (0.93)	Predicted DBD	ZMO1213
ZM4	1240462	1240463	ZMO1787	46.4596	1240491	1240492	TSS_2743	+	-29	ZMO1787 (0.93)	Predicted DBD	ZMO1214
ZM4	1244976	1244977	ZMO1787	29.7278	1245168	1245169	TSS_2763	+	-192	ZMO1787 (0.93)	Predicted DBD	Zms14
ZM4	1249228	1249229	ZMO1787	55.4138	1249274	1249275	TSS_2773	-	46	ZMO1787 (0.93)	Predicted DBD	ZMO1222
ZM4	1250962	1250963	ZMO1787	33.1215	1250824	1250825	TSS_2788	+	138	ZMO1787 (0.93)	Predicted DBD	ZMO1226
ZM4	1261370	1261371	ZMO1787	223.62	1261555	1261556	TSS_2808	-	185	ZMO1787 (0.93)	Predicted DBD	ZMO1235
ZM4	1261774	1261775	ZMO1787	54.9263	1261923	1261924	TSS_2809	-	149	ZMO1787 (0.93)	Predicted DBD	ZMO1235
ZM4	1270697	1270698	ZMO1787	376.093	1270888	1270889	TSS_2852	-	191	ZMO1787 (0.93)	Predicted DBD	ZMO1251
ZM4	1286242	1286243	ZMO1787	112.551	1286234	1286235	TSS_2864	-	-8	ZMO1787 (0.93)	Predicted DBD	ZMO1268
ZM4	1286847	1286848	ZMO1787	172.802	1286733	1286734	TSS_2869	+	114	ZMO1787 (0.93)	Predicted DBD	ZMO1270
ZM4	1302489	1302490	ZMO1787	114.089	1302461	1302462	TSS_2908	-	-28	ZMO1787 (0.93)	Predicted DBD	ZMO1286
ZM4	1303151	1303152	ZMO1787	36.6071	1302993	1302994	TSS_2912	-	-158	ZMO1787 (0.93)	Predicted DBD	ZMO1286
ZM4	1315206	1315207	ZMO1787	3.45864	1315308	1315309	TSS_2945	+	-102	ZMO1787 (0.93)	Predicted DBD	ZMO2016
ZM4	1315433	1315434	ZMO1787	243.734	1315310	1315311	TSS_2946	+	123	ZMO1787 (0.93)	Predicted DBD	ZMO2016
ZM4	1316020	1316021	ZMO1787	80.8021	1316003	1316004	TSS_2951	+	17	ZMO1787 (0.93)	Predicted DBD	ZMO2017
ZM4	1334479	1334480	ZMO1787	62.443600000000004	1334504	1334505	TSS_2982	-	25	ZMO1787 (0.93)	Predicted DBD	ZMO1315
ZM4	1339969	1339970	ZMO1787	204.913	1340073	1340074	TSS_2987	-	104	ZMO1787 (0.93)	Predicted DBD	ZMO1320
ZM4	1340264	1340265	ZMO1787	994.774	1340074	1340075	TSS_2988	-	-190	ZMO1787 (0.93)	Predicted DBD	ZMO1320
ZM4	1341525	1341526	ZMO1787	60.3543	1341501	1341502	TSS_2993	+	24	ZMO1787 (0.93)	Predicted DBD	ZMO1322
ZM4	1341807	1341808	ZMO1787	54.5157	1341676	1341677	TSS_2995	+	131	ZMO1787 (0.93)	Predicted DBD	ZMO1322
ZM4	1342223	1342224	ZMO1787	344.067	1342259	1342260	TSS_2996	+	-36	ZMO1787 (0.93)	Predicted DBD	ZMO1323
ZM4	1344805	1344806	ZMO1787	115.907	1344632	1344633	TSS_2999	+	173	ZMO1787 (0.93)	Predicted DBD	ZMO1325
ZM4	1345693	1345694	ZMO1787	51.2509	1345567	1345568	TSS_3006	+	126	ZMO1787 (0.93)	Predicted DBD	ZMO1326
ZM4	1353366	1353367	ZMO1787	24.4661	1353460	1353461	TSS_3027	-	94	ZMO1787 (0.93)	Predicted DBD	Zms4
ZM4	1358664	1358665	ZMO1787	111.798	1358578	1358579	TSS_3034	-	-86	ZMO1787 (0.93)	Predicted DBD	ZMO1341
ZM4	1358857	1358858	ZMO1787	24.2473	1358762	1358763	TSS_3046	+	95	ZMO1787 (0.93)	Predicted DBD	ZMO1344
ZM4	1359326	1359327	ZMO1787	46.6833	1359311	1359312	TSS_3048	+	15	ZMO1787 (0.93)	Predicted DBD	ZMO1344
ZM4	1365270	1365271	ZMO1787	56.472	1365071	1365072	TSS_3059	-	-199	ZMO1787 (0.93)	Predicted DBD	ZMO1347
ZM4	1366006	1366007	ZMO1787	355.153	1365940	1365941	TSS_3065	+	66	ZMO1787 (0.93)	Predicted DBD	ZMO1350
ZM4	1368613	1368614	ZMO1787	7.60602	1368619	1368620	TSS_3069	-	6	ZMO1787 (0.93)	Predicted DBD	ZMO1352
ZM4	1368985	1368986	ZMO1787	805.031	1368795	1368796	TSS_3072	-	-190	ZMO1787 (0.93)	Predicted DBD	ZMO1352
ZM4	1369759	1369760	ZMO1787	380.867	1369706	1369707	TSS_3075	-	-53	ZMO1787 (0.93)	Predicted DBD	ZMO1353
ZM4	1376002	1376003	ZMO1787	180.483	1376029	1376030	TSS_3106	-	27	ZMO1787 (0.93)	Predicted DBD	ZMO1358
ZM4	1376149	1376150	ZMO1787	46.706	1376031	1376032	TSS_3107	-	-118	ZMO1787 (0.93)	Predicted DBD	ZMO1358
ZM4	1377722	1377723	ZMO1787	504.183	1377709	1377710	TSS_3118	-	-13	ZMO1787 (0.93)	Predicted DBD	ZMO1360
ZM4	1377899	1377900	ZMO1787	133.428	1378033	1378034	TSS_3120	-	134	ZMO1787 (0.93)	Predicted DBD	ZMO2067
ZM4	1384418	1384419	ZMO1787	143.717	1384517	1384518	TSS_3135	+	-99	ZMO1787 (0.93)	Predicted DBD	ZMO1369
ZM4	1387730	1387731	ZMO1787	283.342	1387850	1387851	TSS_3139	-	120	ZMO1787 (0.93)	Predicted DBD	ZMO1372
ZM4	1387854	1387855	ZMO1787	27.7557	1387853	1387854	TSS_3140	-	-1	ZMO1787 (0.93)	Predicted DBD	ZMO1372
ZM4	1395291	1395292	ZMO1787	67.4276	1395415	1395416	TSS_3155	-	124	ZMO1787 (0.93)	Predicted DBD	ZMO1380
ZM4	1399155	1399156	ZMO1787	43.4491	1399254	1399255	TSS_3158	+	-99	ZMO1787 (0.93)	Predicted DBD	ZMO1385
ZM4	1399303	1399304	ZMO1787	17.1705	1399293	1399294	TSS_3159	+	10	ZMO1787 (0.93)	Predicted DBD	ZMO1385
ZM4	1417099	1417100	ZMO1787	367.473	1417129	1417130	TSS_3181	-	30	ZMO1787 (0.93)	Predicted DBD	ZMO1402
ZM4	1417649	1417650	ZMO1787	22.4689	1417479	1417480	TSS_3182	-	-170	ZMO1787 (0.93)	Predicted DBD	ZMO1402
ZM4	1421932	1421933	ZMO1787	337.57	1422132	1422133	TSS_3193	-	200	ZMO1787 (0.93)	Predicted DBD	ZMO1407
ZM4	1422364	1422365	ZMO1787	308.319	1422354	1422355	TSS_3194	-	-10	ZMO1787 (0.93)	Predicted DBD	ZMO1407
ZM4	1440731	1440732	ZMO1787	36.1902	1440794	1440795	TSS_3236	+	-63	ZMO1787 (0.93)	Predicted DBD	ZMO1424
ZM4	1440930	1440931	ZMO1787	271.949	1440794	1440795	TSS_3236	+	136	ZMO1787 (0.93)	Predicted DBD	ZMO1424
ZM4	1444579	1444580	ZMO1787	69.6974	1444544	1444545	TSS_3242	+	35	ZMO1787 (0.93)	Predicted DBD	ZMO1428
ZM4	1451262	1451263	ZMO1787	39.8392	1451208	1451209	TSS_3251	-	-54	ZMO1787 (0.93)	Predicted DBD	ZMO1432
ZM4	1453171	1453172	ZMO1787	96.8946	1453174	1453175	TSS_3252	-	3	ZMO1787 (0.93)	Predicted DBD	ZMO1434
ZM4	1456251	1456252	ZMO1787	115.233	1456331	1456332	TSS_3256	-	80	ZMO1787 (0.93)	Predicted DBD	ZMO1436
ZM4	1473872	1473873	ZMO1787	58.8556	1473707	1473708	TSS_3273	-	-165	ZMO1787 (0.93)	Predicted DBD	ZMO1451
ZM4	1486515	1486516	ZMO1787	30.9648	1486365	1486366	TSS_3285	-	-150	ZMO1787 (0.93)	Predicted DBD	ZMO1464
ZM4	1489016	1489017	ZMO1787	14.2101	1489121	1489122	TSS_3290	+	-105	ZMO1787 (0.93)	Predicted DBD	ZMO1467
ZM4	1489147	1489148	ZMO1787	45.8095	1489121	1489122	TSS_3290	+	26	ZMO1787 (0.93)	Predicted DBD	ZMO1467
ZM4	1493850	1493851	ZMO1787	67.8555	1493807	1493808	TSS_3295	-	-43	ZMO1787 (0.93)	Predicted DBD	ZMO1470
ZM4	1496088	1496089	ZMO1787	191.365	1495948	1495949	TSS_3299	-	-140	ZMO1787 (0.93)	Predicted DBD	ZMO1471
ZM4	1516332	1516333	ZMO1787	290.262	1516288	1516289	TSS_3336	-	-44	ZMO1787 (0.93)	Predicted DBD	ZMO1488
ZM4	1517889	1517890	ZMO1787	454.528	1517997	1517998	TSS_3369	+	-108	ZMO1787 (0.93)	Predicted DBD	ZMO1491
ZM4	1531020	1531021	ZMO1787	159.978	1531066	1531067	TSS_3395	-	46	ZMO1787 (0.93)	Predicted DBD	ZMO1502
ZM4	1542995	1542996	ZMO1787	73.1495	1543125	1543126	TSS_3414	-	130	ZMO1787 (0.93)	Predicted DBD	ZMO1514
ZM4	1545973	1545974	ZMO1787	3.29287	1545795	1545796	TSS_3434	-	-178	ZMO1787 (0.93)	Predicted DBD	ZMO1519
ZM4	1547390	1547391	ZMO1787	337.839	1547344	1547345	TSS_3443	+	46	ZMO1787 (0.93)	Predicted DBD	ZMO1522
ZM4	1564556	1564557	ZMO1787	15.3611	1564427	1564428	TSS_3477	+	129	ZMO1787 (0.93)	Predicted DBD	ZMO1531
ZM4	1565898	1565899	ZMO1787	697.094	1565803	1565804	TSS_3481	+	95	ZMO1787 (0.93)	Predicted DBD	ZMO1533
ZM4	1576148	1576149	ZMO1787	204.913	1576170	1576171	TSS_3499	+	-22	ZMO1787 (0.93)	Predicted DBD	ZMO1542
ZM4	1584182	1584183	ZMO1787	197.814	1584147	1584148	TSS_3519	+	35	ZMO1787 (0.93)	Predicted DBD	ZMO1550
ZM4	1620909	1620910	ZMO1787	39.0852	1620985	1620986	TSS_3553	+	-76	ZMO1787 (0.93)	Predicted DBD	ZMO1581
ZM4	1627071	1627072	ZMO1787	303.398	1627080	1627081	TSS_3564	+	-9	ZMO1787 (0.93)	Predicted DBD	ZMO1588
ZM4	1635912	1635913	ZMO1787	41.0032	1635892	1635893	TSS_3570	-	-20	ZMO1787 (0.93)	Predicted DBD	ZMO1593
ZM4	1646943	1646944	ZMO1787	99.4367	1646817	1646818	TSS_3597	+	126	ZMO1787 (0.93)	Predicted DBD	ZMO1603
ZM4	1652493	1652494	ZMO1787	107.907	1652499	1652500	TSS_3603	-	6	ZMO1787 (0.93)	Predicted DBD	ZMO1607
ZM4	1654472	1654473	ZMO1787	45.4228	1654318	1654319	TSS_3629	+	154	ZMO1787 (0.93)	Predicted DBD	ZMO1611
ZM4	1657304	1657305	ZMO1787	9.9565	1657278	1657279	TSS_3633	-	-26	ZMO1787 (0.93)	Predicted DBD	ZMO1614
ZM4	1663276	1663277	ZMO1787	190.525	1663334	1663335	TSS_3649	+	-58	ZMO1787 (0.93)	Predicted DBD	ZMO1622
ZM4	1681727	1681728	ZMO1787	32.8835	1681798	1681799	TSS_3673	-	71	ZMO1787 (0.93)	Predicted DBD	ZMO1636
ZM4	1687617	1687618	ZMO1787	508.309	1687584	1687585	TSS_3697	-	-33	ZMO1787 (0.93)	Predicted DBD	ZMO1642
ZM4	1697981	1697982	ZMO1787	28.3492	1697872	1697873	TSS_3716	+	109	ZMO1787 (0.93)	Predicted DBD	ZMO1650
ZM4	1702895	1702896	ZMO1787	18.8004	1703017	1703018	TSS_3719	-	122	ZMO1787 (0.93)	Predicted DBD	ZMO1652
ZM4	1703839	1703840	ZMO1787	48.2043	1703841	1703842	TSS_3731	-	2	ZMO1787 (0.93)	Predicted DBD	ZMO1653
ZM4	1703999	1704000	ZMO1787	19.5972	1703841	1703842	TSS_3731	-	-158	ZMO1787 (0.93)	Predicted DBD	ZMO1653
ZM4	1706361	1706362	ZMO1787	631.937	1706514	1706515	TSS_3737	+	-153	ZMO1787 (0.93)	Predicted DBD	ZMO1657
ZM4	1707550	1707551	ZMO1787	450.359	1707554	1707555	TSS_3739	+	-4	ZMO1787 (0.93)	Predicted DBD	ZMO1658
ZM4	1720611	1720612	ZMO1787	42.0935	1720787	1720788	TSS_3758	-	176	ZMO1787 (0.93)	Predicted DBD	ZMO1673
ZM4	1721001	1721002	ZMO1787	142.742	1720819	1720820	TSS_3759	-	-182	ZMO1787 (0.93)	Predicted DBD	ZMO1673
ZM4	1726840	1726841	ZMO1787	299.256	1726705	1726706	TSS_3767	+	135	ZMO1787 (0.93)	Predicted DBD	ZMO1681
ZM4	1731856	1731857	ZMO1787	293.347	1731666	1731667	TSS_3771	+	190	ZMO1787 (0.93)	Predicted DBD	ZMO1684
ZM4	1737980	1737981	ZMO1787	32.1976	1738113	1738114	TSS_3774	-	133	ZMO1787 (0.93)	Predicted DBD	ZMO1688
ZM4	1740047	1740048	ZMO1787	55.7728	1739910	1739911	TSS_3780	+	137	ZMO1787 (0.93)	Predicted DBD	ZMO1690
ZM4	1742035	1742036	ZMO1787	1385.61	1742054	1742055	TSS_3782	+	-19	ZMO1787 (0.93)	Predicted DBD	ZMO1692
ZM4	1742213	1742214	ZMO1787	10.7088	1742186	1742187	TSS_3784	+	27	ZMO1787 (0.93)	Predicted DBD	ZMO1692
ZM4	1748847	1748848	ZMO1787	8.25208	1748683	1748684	TSS_3804	+	164	ZMO1787 (0.93)	Predicted DBD	ZMO1697
ZM4	1750421	1750422	ZMO1787	83.8857	1750531	1750532	TSS_3805	-	110	ZMO1787 (0.93)	Predicted DBD	ZMO1698
ZM4	1752932	1752933	ZMO1787	481.712	1752975	1752976	TSS_3809	-	43	ZMO1787 (0.93)	Predicted DBD	ZMO1701
ZM4	1755741	1755742	ZMO1787	934.748	1755577	1755578	TSS_3816	+	164	ZMO1787 (0.93)	Predicted DBD	ZMO1703
ZM4	1757574	1757575	ZMO1787	63.1735	1757680	1757681	TSS_3818	-	106	ZMO1787 (0.93)	Predicted DBD	ZMO1704
ZM4	1758711	1758712	ZMO1787	210.283	1758606	1758607	TSS_3826	+	105	ZMO1787 (0.93)	Predicted DBD	ZMO1707
ZM4	1763977	1763978	ZMO1787	485.489	1764091	1764092	TSS_3841	-	114	ZMO1787 (0.93)	Predicted DBD	ZMO1713
