chrm	peak_start	peak_end	TF	peak_enrichment	gene_start	gene	gene_strand	distance	simple_name	class
ZM4	1163317	1163318	ZMO1787	61.6858	1163164	trxB	-	-153	ZMO1787 (0.93)	Predicted DBD
ZM4	1164532	1164533	ZMO1787	445.651	1164558	ZMO1_ZMO1144	-	26	ZMO1787 (0.93)	Predicted DBD
ZM4	1172374	1172375	ZMO1787	413.561	1172406	cdsA	-	32	ZMO1787 (0.93)	Predicted DBD
ZM4	1175433	1175434	ZMO1787	87.5022	1175491	tsf	-	58	ZMO1787 (0.93)	Predicted DBD
ZM4	1176311	1176312	ZMO1787	516.587	1176351	rpsB	-	40	ZMO1787 (0.93)	Predicted DBD
ZM4	1176819	1176820	ZMO1787	251.268	1176994	asr	+	-175	ZMO1787 (0.93)	Predicted DBD
ZM4	1179331	1179332	ZMO1787	420.817	1179384	psd	-	53	ZMO1787 (0.93)	Predicted DBD
ZM4	1181157	1181158	ZMO1787	157.343	1181060	phoU	+	97	ZMO1787 (0.93)	Predicted DBD
ZM4	1183253	1183254	ZMO1787	82.4657	1183399	comF	-	146	ZMO1787 (0.93)	Predicted DBD
ZM4	1187841	1187842	ZMO1787	77.2466	1187827	ZMO1_ZMO1170	+	14	ZMO1787 (0.93)	Predicted DBD
ZM4	1189003	1189004	ZMO1787	88.7361	1189160	ZMO1_ZMO1171	-	157	ZMO1787 (0.93)	Predicted DBD
ZM4	1189443	1189444	ZMO1787	115.907	1189286	astB	+	157	ZMO1787 (0.93)	Predicted DBD
ZM4	1196896	1196897	ZMO1787	212.176	1196942	ZMO1_ZMO1174	-	46	ZMO1787 (0.93)	Predicted DBD
ZM4	1198890	1198891	ZMO1787	35.3415	1199082	ZMO1_ZMO1177	-	192	ZMO1787 (0.93)	Predicted DBD
ZM4	1208039	1208040	ZMO1787	34.8214	1207990	fixC	-	-49	ZMO1787 (0.93)	Predicted DBD
ZM4	1209001	1209002	ZMO1787	856.707	1209063	mltB	+	-62	ZMO1787 (0.93)	Predicted DBD
ZM4	1209172	1209173	ZMO1787	43.5363	1209063	mltB	+	109	ZMO1787 (0.93)	Predicted DBD
ZM4	1212201	1212202	ZMO1787	57.5811	1212137	ubiE	+	64	ZMO1787 (0.93)	Predicted DBD
ZM4	1212837	1212838	ZMO1787	66.6852	1212869	ubiB1	+	-32	ZMO1787 (0.93)	Predicted DBD
ZM4	1216269	1216270	ZMO1787	37.1554	1216156	thiF	+	113	ZMO1787 (0.93)	Predicted DBD
ZM4	1222912	1222913	ZMO1787	115.712	1222958	plsY	-	46	ZMO1787 (0.93)	Predicted DBD
ZM4	1223244	1223245	ZMO1787	32.717	1223252	ZMO1_ZMO1196	+	-8	ZMO1787 (0.93)	Predicted DBD
ZM4	1228727	1228728	ZMO1787	77.8381	1228875	nrdR	+	-148	ZMO1787 (0.93)	Predicted DBD
ZM4	1229150	1229151	ZMO1787	456.372	1229342	trmH	+	-192	ZMO1787 (0.93)	Predicted DBD
ZM4	1229519	1229520	ZMO1787	913.311	1229342	trmH	+	177	ZMO1787 (0.93)	Predicted DBD
ZM4	1232269	1232270	ZMO1787	28.915	1232276	ZMO1_ZMO1207	+	-7	ZMO1787 (0.93)	Predicted DBD
ZM4	1233913	1233914	ZMO1787	437.641	1233938	ZMO1_ZMO2062	-	25	ZMO1787 (0.93)	Predicted DBD
ZM4	1239790	1239791	ZMO1787	246.174	1239653	pgi	-	-137	ZMO1787 (0.93)	Predicted DBD
ZM4	1240016	1240017	ZMO1787	236.072	1239985	ZMO1_ZMO1213	+	31	ZMO1787 (0.93)	Predicted DBD
ZM4	1240462	1240463	ZMO1787	46.4596	1240538	ZMO1_ZMO1214	+	-76	ZMO1787 (0.93)	Predicted DBD
ZM4	1242750	1242751	ZMO1787	23.2326	1242642	ZMO1_ZMO1216	+	108	ZMO1787 (0.93)	Predicted DBD
ZM4	1249228	1249229	ZMO1787	55.4138	1249251	ZMO1_ZMO1222	-	23	ZMO1787 (0.93)	Predicted DBD
ZM4	1250962	1250963	ZMO1787	33.1215	1250777	rpsF	+	185	ZMO1787 (0.93)	Predicted DBD
ZM4	1261370	1261371	ZMO1787	223.62	1261520	ZMO1_ZMO1235	-	150	ZMO1787 (0.93)	Predicted DBD
ZM4	1266984	1266985	ZMO1787	24.7885	1267025	ZMO1_ZMO1242	-	41	ZMO1787 (0.93)	Predicted DBD
ZM4	1270697	1270698	ZMO1787	376.093	1270888	ZMO1_ZMO1251	-	191	ZMO1787 (0.93)	Predicted DBD
ZM4	1271510	1271511	ZMO1787	356.22	1271561	ccmI	-	51	ZMO1787 (0.93)	Predicted DBD
ZM4	1272620	1272621	ZMO1787	189.831	1272513	ccmG	-	-107	ZMO1787 (0.93)	Predicted DBD
ZM4	1275981	1275982	ZMO1787	238.974	1275799	ccmC	-	-182	ZMO1787 (0.93)	Predicted DBD
ZM4	1276350	1276351	ZMO1787	299.71	1276397	ZMO1_ZMO1260	+	-47	ZMO1787 (0.93)	Predicted DBD
ZM4	1279709	1279710	ZMO1787	71.5369	1279838	ssuC	+	-129	ZMO1787 (0.93)	Predicted DBD
ZM4	1279948	1279949	ZMO1787	46.6389	1279838	ssuC	+	110	ZMO1787 (0.93)	Predicted DBD
ZM4	1280682	1280683	ZMO1787	451.359	1280672	ssuB	+	10	ZMO1787 (0.93)	Predicted DBD
ZM4	1286242	1286243	ZMO1787	112.551	1286177	ZMO1_ZMO1268	-	-65	ZMO1787 (0.93)	Predicted DBD
ZM4	1286847	1286848	ZMO1787	172.802	1286753	ZMO1_ZMO1270	+	94	ZMO1787 (0.93)	Predicted DBD
ZM4	1288787	1288788	ZMO1787	65.3684	1288961	cysG2	-	174	ZMO1787 (0.93)	Predicted DBD
ZM4	1302489	1302490	ZMO1787	114.089	1302389	sldS	-	-100	ZMO1787 (0.93)	Predicted DBD
ZM4	1312309	1312310	ZMO1787	118	1312442	ZMO1_ZMO1296	-	133	ZMO1787 (0.93)	Predicted DBD
ZM4	1315629	1315630	ZMO1787	390.362	1315744	ZMO1_ZMO2016	+	-115	ZMO1787 (0.93)	Predicted DBD
ZM4	1316020	1316021	ZMO1787	80.8021	1316015	ZMO1_ZMO2017	+	5	ZMO1787 (0.93)	Predicted DBD
ZM4	1316281	1316282	ZMO1787	77.5283	1316386	bcbG	+	-105	ZMO1787 (0.93)	Predicted DBD
ZM4	1319729	1319730	ZMO1787	75.2107	1319849	ZMO1_ZMO1301	-	120	ZMO1787 (0.93)	Predicted DBD
ZM4	1320178	1320179	ZMO1787	32.6078	1320086	lipB	+	92	ZMO1787 (0.93)	Predicted DBD
ZM4	1322084	1322085	ZMO1787	69.1276	1322277	ZMO1_ZMO1304	-	193	ZMO1787 (0.93)	Predicted DBD
ZM4	1334479	1334480	ZMO1787	62.443600000000004	1334447	ZMO1_ZMO1315	-	-32	ZMO1787 (0.93)	Predicted DBD
ZM4	1339969	1339970	ZMO1787	204.913	1339910	ZMO1_ZMO1320	-	-59	ZMO1787 (0.93)	Predicted DBD
ZM4	1341525	1341526	ZMO1787	60.3543	1341403	guaB	-	-122	ZMO1787 (0.93)	Predicted DBD
ZM4	1341807	1341808	ZMO1787	54.5157	1341680	chvI	+	127	ZMO1787 (0.93)	Predicted DBD
ZM4	1342223	1342224	ZMO1787	344.067	1342356	chvG	+	-133	ZMO1787 (0.93)	Predicted DBD
ZM4	1344805	1344806	ZMO1787	115.907	1344650	ZMO1_ZMO1325	+	155	ZMO1787 (0.93)	Predicted DBD
ZM4	1345693	1345694	ZMO1787	51.2509	1345629	nagE	+	64	ZMO1787 (0.93)	Predicted DBD
ZM4	1358664	1358665	ZMO1787	111.798	1358609	ZMO1_ZMOt031	+	55	ZMO1787 (0.93)	Predicted DBD
ZM4	1359326	1359327	ZMO1787	46.6833	1359336	dkgA	+	-10	ZMO1787 (0.93)	Predicted DBD
ZM4	1366006	1366007	ZMO1787	355.153	1365992	ZMO1_ZMO1350	+	14	ZMO1787 (0.93)	Predicted DBD
ZM4	1368613	1368614	ZMO1787	7.60602	1368590	ZMO1_ZMO1352	-	-23	ZMO1787 (0.93)	Predicted DBD
ZM4	1375106	1375107	ZMO1787	26.3825	1374914	ZMO1_ZMO2065	+	192	ZMO1787 (0.93)	Predicted DBD
ZM4	1377722	1377723	ZMO1787	504.183	1377727	ZMO1_ZMO2066	-	5	ZMO1787 (0.93)	Predicted DBD
ZM4	1377899	1377900	ZMO1787	133.428	1377974	ZMO1_ZMO2067	-	75	ZMO1787 (0.93)	Predicted DBD
ZM4	1384418	1384419	ZMO1787	143.717	1384553	ZMO1_ZMO1369	+	-135	ZMO1787 (0.93)	Predicted DBD
ZM4	1385535	1385536	ZMO1787	86.887200000000007	1385545	ZMO1_ZMO1370	+	-10	ZMO1787 (0.93)	Predicted DBD
ZM4	1387730	1387731	ZMO1787	283.342	1387826	ZMO1_ZMO1372	-	96	ZMO1787 (0.93)	Predicted DBD
ZM4	1387854	1387855	ZMO1787	27.7557	1387826	ZMO1_ZMO1372	-	-28	ZMO1787 (0.93)	Predicted DBD
ZM4	1390813	1390814	ZMO1787	49.1858	1390769	rnc	-	-44	ZMO1787 (0.93)	Predicted DBD
ZM4	1395151	1395152	ZMO1787	92.4721	1395344	ZMO1_ZMO1380	-	193	ZMO1787 (0.93)	Predicted DBD
ZM4	1395291	1395292	ZMO1787	67.4276	1395344	ZMO1_ZMO1380	-	53	ZMO1787 (0.93)	Predicted DBD
ZM4	1399155	1399156	ZMO1787	43.4491	1399318	ZMO1_ZMO1385	+	-163	ZMO1787 (0.93)	Predicted DBD
ZM4	1399303	1399304	ZMO1787	17.1705	1399318	ZMO1_ZMO1385	+	-15	ZMO1787 (0.93)	Predicted DBD
ZM4	1400773	1400774	ZMO1787	168.241	1400602	ZMO1_ZMO1386	+	171	ZMO1787 (0.93)	Predicted DBD
ZM4	1408605	1408606	ZMO1787	64.6264	1408440	ZMO1_ZMO1391	-	-165	ZMO1787 (0.93)	Predicted DBD
ZM4	1410172	1410173	ZMO1787	71.1629	1410312	lptG	+	-140	ZMO1787 (0.93)	Predicted DBD
ZM4	1412303	1412304	ZMO1787	5.52081	1412253	hutG2	-	-50	ZMO1787 (0.93)	Predicted DBD
ZM4	1412395	1412396	ZMO1787	1.39065	1412253	hutG2	-	-142	ZMO1787 (0.93)	Predicted DBD
ZM4	1417099	1417100	ZMO1787	367.473	1416987	ZMO1_ZMO1402	-	-112	ZMO1787 (0.93)	Predicted DBD
ZM4	1421932	1421933	ZMO1787	337.57	1422091	asd	-	159	ZMO1787 (0.93)	Predicted DBD
ZM4	1432825	1432826	ZMO1787	208.939	1432797	ubiA	-	-28	ZMO1787 (0.93)	Predicted DBD
ZM4	1440731	1440732	ZMO1787	36.1902	1440813	clpB	+	-82	ZMO1787 (0.93)	Predicted DBD
ZM4	1440930	1440931	ZMO1787	271.949	1440813	clpB	+	117	ZMO1787 (0.93)	Predicted DBD
ZM4	1444978	1444979	ZMO1787	58.0724	1444946	ZMO1_ZMO1428	+	32	ZMO1787 (0.93)	Predicted DBD
ZM4	1453171	1453172	ZMO1787	96.8946	1453102	ZMO1_ZMO1434	-	-69	ZMO1787 (0.93)	Predicted DBD
ZM4	1456251	1456252	ZMO1787	115.233	1456112	ZMO1_ZMO1436	-	-139	ZMO1787 (0.93)	Predicted DBD
ZM4	1457080	1457081	ZMO1787	164.29	1457144	ZMO1_ZMO1437	-	64	ZMO1787 (0.93)	Predicted DBD
ZM4	1470608	1470609	ZMO1787	65.987	1470562	mtlD	-	-46	ZMO1787 (0.93)	Predicted DBD
ZM4	1478204	1478205	ZMO1787	58.4728	1478223	ZMO1_ZMO1458	+	-19	ZMO1787 (0.93)	Predicted DBD
ZM4	1478391	1478392	ZMO1787	68.5428	1478223	ZMO1_ZMO1458	+	168	ZMO1787 (0.93)	Predicted DBD
ZM4	1483752	1483753	ZMO1787	383.46	1483557	ZMO1_ZMO1462	-	-195	ZMO1787 (0.93)	Predicted DBD
ZM4	1486026	1486027	ZMO1787	299.942	1485986	ZMO1_ZMO1463	-	-40	ZMO1787 (0.93)	Predicted DBD
ZM4	1486515	1486516	ZMO1787	30.9648	1486337	ZMO1_ZMO1464	-	-178	ZMO1787 (0.93)	Predicted DBD
ZM4	1488789	1488790	ZMO1787	28.6159	1488917	ZMO1_ZMO1466	-	128	ZMO1787 (0.93)	Predicted DBD
ZM4	1489016	1489017	ZMO1787	14.2101	1488917	ZMO1_ZMO1466	-	-99	ZMO1787 (0.93)	Predicted DBD
ZM4	1489147	1489148	ZMO1787	45.8095	1489121	ZMO1_ZMO1467	+	26	ZMO1787 (0.93)	Predicted DBD
ZM4	1493850	1493851	ZMO1787	67.8555	1493756	ZMO1_ZMO1470	-	-94	ZMO1787 (0.93)	Predicted DBD
ZM4	1516332	1516333	ZMO1787	290.262	1516179	kdsA	-	-153	ZMO1787 (0.93)	Predicted DBD
ZM4	1519636	1519637	ZMO1787	106.751	1519568	ZMO1_ZMO2071	-	-68	ZMO1787 (0.93)	Predicted DBD
ZM4	1529732	1529733	ZMO1787	67.1287	1529728	hisA	-	-4	ZMO1787 (0.93)	Predicted DBD
ZM4	1530616	1530617	ZMO1787	200.911	1530474	hisH	-	-142	ZMO1787 (0.93)	Predicted DBD
ZM4	1531020	1531021	ZMO1787	159.978	1531096	hisB	-	76	ZMO1787 (0.93)	Predicted DBD
ZM4	1542995	1542996	ZMO1787	73.1495	1543001	pheS	-	6	ZMO1787 (0.93)	Predicted DBD
ZM4	1547390	1547391	ZMO1787	337.839	1547434	ZMO1_ZMO1522	+	-44	ZMO1787 (0.93)	Predicted DBD
ZM4	1547610	1547611	ZMO1787	556.026	1547434	ZMO1_ZMO1522	+	176	ZMO1787 (0.93)	Predicted DBD
ZM4	1555060	1555061	ZMO1787	669.16	1554932	ZMO1_ZMO1525	-	-128	ZMO1787 (0.93)	Predicted DBD
ZM4	1564556	1564557	ZMO1787	15.3611	1564481	purS	+	75	ZMO1787 (0.93)	Predicted DBD
ZM4	1564659	1564660	ZMO1787	17.3796	1564714	purQ	+	-55	ZMO1787 (0.93)	Predicted DBD
ZM4	1565898	1565899	ZMO1787	697.094	1565858	ZMO1_ZMO1533	+	40	ZMO1787 (0.93)	Predicted DBD
ZM4	1573590	1573591	ZMO1787	223.884	1573656	dnaE	-	66	ZMO1787 (0.93)	Predicted DBD
ZM4	1574314	1574315	ZMO1787	219.513	1574317	feoB	+	-3	ZMO1787 (0.93)	Predicted DBD
ZM4	1576148	1576149	ZMO1787	204.913	1576338	ssb	+	-190	ZMO1787 (0.93)	Predicted DBD
ZM4	1584182	1584183	ZMO1787	197.814	1584150	hisG	+	32	ZMO1787 (0.93)	Predicted DBD
ZM4	1586219	1586220	ZMO1787	868.193	1586100	nusB	+	119	ZMO1787 (0.93)	Predicted DBD
ZM4	1601265	1601266	ZMO1787	60.7687	1601154	ZMO1_ZMO1568	-	-111	ZMO1787 (0.93)	Predicted DBD
ZM4	1606704	1606705	ZMO1787	139.255	1606619	cydB	+	85	ZMO1787 (0.93)	Predicted DBD
ZM4	1613213	1613214	ZMO1787	172.246	1613206	ZMO1_ZMO1579	+	7	ZMO1787 (0.93)	Predicted DBD
ZM4	1615159	1615160	ZMO1787	20.8115	1615231	ZMO1_ZMOt037	-	72	ZMO1787 (0.93)	Predicted DBD
ZM4	1618129	1618130	ZMO1787	98.958	1618304	ZMO1_ZMOr002	-	175	ZMO1787 (0.93)	Predicted DBD
ZM4	1618545	1618546	ZMO1787	3.39765	1618659	ZMO1_ZMOt038	-	114	ZMO1787 (0.93)	Predicted DBD
ZM4	1620909	1620910	ZMO1787	39.0852	1621028	ZMO1_ZMO1581	+	-119	ZMO1787 (0.93)	Predicted DBD
ZM4	1627071	1627072	ZMO1787	303.398	1627144	uvrA	+	-73	ZMO1787 (0.93)	Predicted DBD
ZM4	1632053	1632054	ZMO1787	262.304	1631956	ZMO1_ZMO1590	-	-97	ZMO1787 (0.93)	Predicted DBD
ZM4	1635912	1635913	ZMO1787	41.0032	1635854	ZMO1_ZMO1593	-	-58	ZMO1787 (0.93)	Predicted DBD
ZM4	1637184	1637185	ZMO1787	85.051	1637038	adhB	+	146	ZMO1787 (0.93)	Predicted DBD
ZM4	1644619	1644620	ZMO1787	198.521	1644468	rnhA	+	151	ZMO1787 (0.93)	Predicted DBD
ZM4	1646943	1646944	ZMO1787	99.4367	1646820	ZMO1_ZMO1603	+	123	ZMO1787 (0.93)	Predicted DBD
ZM4	1650043	1650044	ZMO1787	121.341	1650094	pdhB	-	51	ZMO1787 (0.93)	Predicted DBD
ZM4	1654472	1654473	ZMO1787	45.4228	1654635	ZMO1_ZMO1611	+	-163	ZMO1787 (0.93)	Predicted DBD
ZM4	1657304	1657305	ZMO1787	9.9565	1657283	greA	-	-21	ZMO1787 (0.93)	Predicted DBD
ZM4	1678594	1678595	ZMO1787	347.159	1678716	ZMO1_ZMO1633	-	122	ZMO1787 (0.93)	Predicted DBD
ZM4	1681126	1681127	ZMO1787	310.293	1681049	ZMO1_ZMO1635	-	-77	ZMO1787 (0.93)	Predicted DBD
ZM4	1681727	1681728	ZMO1787	32.8835	1681744	ZMO1_ZMO1636	-	17	ZMO1787 (0.93)	Predicted DBD
ZM4	1687617	1687618	ZMO1787	508.309	1687564	tyrS	+	53	ZMO1787 (0.93)	Predicted DBD
ZM4	1697981	1697982	ZMO1787	28.3492	1697899	ZMO1_ZMO1650	+	82	ZMO1787 (0.93)	Predicted DBD
ZM4	1703839	1703840	ZMO1787	48.2043	1703856	ubiG	+	-17	ZMO1787 (0.93)	Predicted DBD
ZM4	1703999	1704000	ZMO1787	19.5972	1703856	ubiG	+	143	ZMO1787 (0.93)	Predicted DBD
ZM4	1707550	1707551	ZMO1787	450.359	1707691	ZMO1_ZMO1658	+	-141	ZMO1787 (0.93)	Predicted DBD
ZM4	1713673	1713674	ZMO1787	587.24	1713867	rlmH	+	-194	ZMO1787 (0.93)	Predicted DBD
ZM4	1714295	1714296	ZMO1787	51.1621	1714295	ZMO1_ZMO1665	+	0	ZMO1787 (0.93)	Predicted DBD
ZM4	1720611	1720612	ZMO1787	42.0935	1720676	ZMO1_ZMO1673	-	65	ZMO1787 (0.93)	Predicted DBD
ZM4	1721494	1721495	ZMO1787	115.9	1721630	ZMO1_ZMO1675	-	136	ZMO1787 (0.93)	Predicted DBD
ZM4	1726145	1726146	ZMO1787	379.812	1726284	ZMO1_ZMO1680	-	139	ZMO1787 (0.93)	Predicted DBD
ZM4	1726840	1726841	ZMO1787	299.256	1726753	ZMO1_ZMO1681	+	87	ZMO1787 (0.93)	Predicted DBD
ZM4	1731856	1731857	ZMO1787	293.347	1731718	serC	+	138	ZMO1787 (0.93)	Predicted DBD
ZM4	1737980	1737981	ZMO1787	32.1976	1738113	ygfZ	-	133	ZMO1787 (0.93)	Predicted DBD
ZM4	1740047	1740048	ZMO1787	55.7728	1739946	ZMO1_ZMO1690	+	101	ZMO1787 (0.93)	Predicted DBD
ZM4	1742035	1742036	ZMO1787	1385.61	1742213	fabI	+	-178	ZMO1787 (0.93)	Predicted DBD
ZM4	1742213	1742214	ZMO1787	10.7088	1742213	fabI	+	0	ZMO1787 (0.93)	Predicted DBD
ZM4	1748847	1748848	ZMO1787	8.25208	1748743	ZMO1_ZMO1697	+	104	ZMO1787 (0.93)	Predicted DBD
ZM4	1750421	1750422	ZMO1787	83.8857	1750360	ribA	-	-61	ZMO1787 (0.93)	Predicted DBD
ZM4	1752932	1752933	ZMO1787	481.712	1752921	ZMO1_ZMO1701	-	-11	ZMO1787 (0.93)	Predicted DBD
ZM4	1755741	1755742	ZMO1787	934.748	1755612	ZMO1_ZMO1703	+	129	ZMO1787 (0.93)	Predicted DBD
ZM4	1757362	1757363	ZMO1787	235.322	1757514	lon2	-	152	ZMO1787 (0.93)	Predicted DBD
ZM4	1757574	1757575	ZMO1787	63.1735	1757514	lon2	-	-60	ZMO1787 (0.93)	Predicted DBD
ZM4	1758711	1758712	ZMO1787	210.283	1758664	pyrE	+	47	ZMO1787 (0.93)	Predicted DBD
ZM4	1761516	1761517	ZMO1787	95.3721	1761388	ZMO1_ZMO1711	+	128	ZMO1787 (0.93)	Predicted DBD
ZM4	1763210	1763211	ZMO1787	40.1339	1763142	ZMO1_ZMO1712	-	-68	ZMO1787 (0.93)	Predicted DBD
ZM4	1764319	1764320	ZMO1787	207.135	1764379	exbD	-	60	ZMO1787 (0.93)	Predicted DBD
ZM4	1768478	1768479	ZMO1787	79.2183	1768624	frk	+	-146	ZMO1787 (0.93)	Predicted DBD
ZM4	1770143	1770144	ZMO1787	83.6409	1770111	rpoZ	-	-32	ZMO1787 (0.93)	Predicted DBD
ZM4	1770730	1770731	ZMO1787	57.0592	1770678	gloA3	-	-52	ZMO1787 (0.93)	Predicted DBD
ZM4	1772988	1772989	ZMO1787	51.6671	1773101	ZMO1_ZMO2026	-	113	ZMO1787 (0.93)	Predicted DBD
ZM4	1773191	1773192	ZMO1787	38.6955	1773101	ZMO1_ZMO2026	-	-90	ZMO1787 (0.93)	Predicted DBD
ZM4	1774826	1774827	ZMO1787	37.4552	1774906	ZMO1_ZMO1725	-	80	ZMO1787 (0.93)	Predicted DBD
ZM4	1776943	1776944	ZMO1787	80.2871	1776944	ZMO1_ZMO1728	-	1	ZMO1787 (0.93)	Predicted DBD
ZM4	1777329	1777330	ZMO1787	42.692	1777409	ZMO1_ZMO1729	-	80	ZMO1787 (0.93)	Predicted DBD
ZM4	1778928	1778929	ZMO1787	6.70803	1779066	ahpC	-	138	ZMO1787 (0.93)	Predicted DBD
ZM4	1779156	1779157	ZMO1787	55.2875	1779066	ahpC	-	-90	ZMO1787 (0.93)	Predicted DBD
ZM4	1782684	1782685	ZMO1787	1164.51	1782835	ZMO1_ZMO1735	-	151	ZMO1787 (0.93)	Predicted DBD
ZM4	1783728	1783729	ZMO1787	86.0296	1783891	ZMO1_ZMO1738	-	163	ZMO1787 (0.93)	Predicted DBD
ZM4	1784037	1784038	ZMO1787	39.8763	1783891	ZMO1_ZMO1738	-	-146	ZMO1787 (0.93)	Predicted DBD
ZM4	1785466	1785467	ZMO1787	64.3078	1785548	ZMO1_ZMO1740	-	82	ZMO1787 (0.93)	Predicted DBD
ZM4	1791432	1791433	ZMO1787	32.457	1791261	metH2	-	-171	ZMO1787 (0.93)	Predicted DBD
ZM4	1794176	1794177	ZMO1787	602.312	1794289	ZMO1_ZMO1748	-	113	ZMO1787 (0.93)	Predicted DBD
ZM4	1794700	1794701	ZMO1787	3.43307	1794544	mlaA	+	156	ZMO1787 (0.93)	Predicted DBD
ZM4	1796109	1796110	ZMO1787	48.9426	1796148	ZMO1_ZMO1750	-	39	ZMO1787 (0.93)	Predicted DBD
ZM4	1796277	1796278	ZMO1787	24.9027	1796148	ZMO1_ZMO1750	-	-129	ZMO1787 (0.93)	Predicted DBD
ZM4	1797460	1797461	ZMO1787	275.416	1797542	ZMO1_ZMO1752	+	-82	ZMO1787 (0.93)	Predicted DBD
ZM4	1800553	1800554	ZMO1787	22.8353	1800500	ssdA	-	-53	ZMO1787 (0.93)	Predicted DBD
ZM4	1803652	1803653	ZMO1787	32.7449	1803532	gntK	+	120	ZMO1787 (0.93)	Predicted DBD
ZM4	1806065	1806066	ZMO1787	216.352	1806252	ZMO1_ZMO1759	-	187	ZMO1787 (0.93)	Predicted DBD
ZM4	1807510	1807511	ZMO1787	54.1797	1807576	ZMO1_ZMO1760	-	66	ZMO1787 (0.93)	Predicted DBD
ZM4	1809450	1809451	ZMO1787	780.457	1809546	ZMO1_ZMO1763	-	96	ZMO1787 (0.93)	Predicted DBD
ZM4	1809635	1809636	ZMO1787	592.927	1809546	ZMO1_ZMO1763	-	-89	ZMO1787 (0.93)	Predicted DBD
ZM4	1812343	1812344	ZMO1787	17.9694	1812362	ZMO1_ZMO1766	-	19	ZMO1787 (0.93)	Predicted DBD
ZM4	1827386	1827387	ZMO1787	3.8111	1827190	ZMO1_ZMO1780	-	-196	ZMO1787 (0.93)	Predicted DBD
ZM4	1832662	1832663	ZMO1787	415.629	1832586	ZMO1_ZMO1787	-	-76	ZMO1787 (0.93)	Predicted DBD
ZM4	1835110	1835111	ZMO1787	254.837	1834999	ZMO1_ZMO1790	+	111	ZMO1787 (0.93)	Predicted DBD
ZM4	1838630	1838631	ZMO1787	56.1514	1838757	ilvD	-	127	ZMO1787 (0.93)	Predicted DBD
ZM4	1840566	1840567	ZMO1787	768.943	1840465	ZMO1_ZMO1794	-	-101	ZMO1787 (0.93)	Predicted DBD
ZM4	1840892	1840893	ZMO1787	284.441	1840746	aroA	+	146	ZMO1787 (0.93)	Predicted DBD
ZM4	1843036	1843037	ZMO1787	477.836	1843003	rpsA	+	33	ZMO1787 (0.93)	Predicted DBD
ZM4	1846053	1846054	ZMO1787	87.5491	1845952	ihfB	+	101	ZMO1787 (0.93)	Predicted DBD
ZM4	1846476	1846477	ZMO1787	66.7719	1846586	ZMO1_ZMO1802	-	110	ZMO1787 (0.93)	Predicted DBD
ZM4	1846928	1846929	ZMO1787	34.1115	1846732	ZMO1_ZMO1804	+	196	ZMO1787 (0.93)	Predicted DBD
ZM4	1848897	1848898	ZMO1787	165.51	1848878	cbbZ	-	-19	ZMO1787 (0.93)	Predicted DBD
ZM4	1849680	1849681	ZMO1787	34.4398	1849698	ZMO1_ZMO1806	-	18	ZMO1787 (0.93)	Predicted DBD
ZM4	1853281	1853282	ZMO1787	844.244	1853274	rfnE	-	-7	ZMO1787 (0.93)	Predicted DBD
ZM4	1856483	1856484	ZMO1787	13.9293	1856510	rnfC	-	27	ZMO1787 (0.93)	Predicted DBD
ZM4	1856673	1856674	ZMO1787	43.0574	1856510	rnfC	-	-163	ZMO1787 (0.93)	Predicted DBD
ZM4	1857378	1857379	ZMO1787	121.003	1857183	rnfB	-	-195	ZMO1787 (0.93)	Predicted DBD
ZM4	1857787	1857788	ZMO1787	37.1423	1857781	rnfA	-	-6	ZMO1787 (0.93)	Predicted DBD
ZM4	1861067	1861068	ZMO1787	64.0509	1861167	nifA	+	-100	ZMO1787 (0.93)	Predicted DBD
ZM4	1863123	1863124	ZMO1787	17.7552	1863082	nifB	+	41	ZMO1787 (0.93)	Predicted DBD
ZM4	1865302	1865303	ZMO1787	105.692	1865306	ZMO1_ZMO1821	+	-4	ZMO1787 (0.93)	Predicted DBD
ZM4	1874214	1874215	ZMO1787	344.287	1874174	nifN	+	40	ZMO1787 (0.93)	Predicted DBD
ZM4	1875358	1875359	ZMO1787	276.117	1875537	nifX	+	-179	ZMO1787 (0.93)	Predicted DBD
ZM4	1875526	1875527	ZMO1787	16.5474	1875537	nifX	+	-11	ZMO1787 (0.93)	Predicted DBD
ZM4	1877459	1877460	ZMO1787	185.63	1877585	iscA	+	-126	ZMO1787 (0.93)	Predicted DBD
ZM4	1879645	1879646	ZMO1787	729.546	1879445	nifV	+	200	ZMO1787 (0.93)	Predicted DBD
ZM4	1880553	1880554	ZMO1787	390.461	1880656	nifW	+	-103	ZMO1787 (0.93)	Predicted DBD
ZM4	1882736	1882737	ZMO1787	46.7483	1882624	ZMO1_ZMO2029	-	-112	ZMO1787 (0.93)	Predicted DBD
ZM4	1883377	1883378	ZMO1787	20.8046	1883186	ZMO1_ZMO1840	-	-191	ZMO1787 (0.93)	Predicted DBD
ZM4	1886205	1886206	ZMO1787	112.888	1886262	ZMO1_ZMO1844	-	57	ZMO1787 (0.93)	Predicted DBD
ZM4	1886712	1886713	ZMO1787	242.898	1886693	ZMO1_ZMO1845	-	-19	ZMO1787 (0.93)	Predicted DBD
ZM4	1888466	1888467	ZMO1787	63.3386	1888588	ZMO1_ZMO1847	-	122	ZMO1787 (0.93)	Predicted DBD
